1636672500000,4740.18,4740.89,4732.07,4733.25,1225.4548
1636673400000,4733.24,4733.58,4713.0,4716.08,4103.4867
1636674300000,4716.34,4727.87,4716.11,4719.0,1610.3506
1636675200000,4719.0,4719.19,4699.31,4701.28,4041.6265
1636676100000,4701.28,4732.82,4694.32,4730.65,6535.8609
1636677000000,4730.65,4738.8,4717.65,4736.02,3037.5816
1636677900000,4736.02,4736.68,4724.8,4724.83,2040.6496
1636678800000,4724.82,4732.26,4710.0,4711.49,2597.0196
1636679700000,4711.48,4739.42,4691.0,4738.51,7962.8515
1636680600000,4738.51,4781.3,4731.34,4780.0,13343.4706
1636681500000,4780.0,4791.0,4768.93,4785.01,14215.2441
1636682400000,4785.01,4809.71,4785.0,4805.04,8329.6473
1636683300000,4805.04,4805.27,4784.74,4786.87,2300.6592
1636684200000,4786.86,4789.64,4770.57,4789.0,3271.3284
1636685100000,4789.0,4795.54,4785.34,4786.87,2143.2469
1636686000000,4786.72,4794.48,4770.57,4772.64,2377.6384
1636686900000,4772.65,4789.89,4771.04,4779.99,2004.18
1636687800000,4779.99,4779.99,4761.11,4765.34,2293.2268
1636688700000,4765.34,4775.21,4762.46,4774.35,2140.4033
1636689600000,4774.36,4780.0,4759.22,4760.26,2738.8871
1636690500000,4760.26,4769.3,4756.56,4757.57,2462.5821
1636691400000,4757.58,4773.04,4756.14,4771.98,2389.5925
1636692300000,4771.98,4785.0,4771.98,4781.62,2441.6354
1636693200000,4781.63,4783.71,4770.99,4772.28,1397.6507
1636694100000,4772.28,4772.28,4761.64,4763.29,1508.5484
1636695000000,4763.28,4763.29,4752.82,4754.0,1795.9789
1636695900000,4754.0,4754.91,4738.0,4739.45,3188.1001
1636696800000,4739.45,4750.14,4732.5,4734.52,2932.008
1636697700000,4734.52,4747.26,4732.52,4742.5,1858.2439
1636698600000,4742.39,4747.94,4738.34,4744.89,1369.6711
1636699500000,4744.88,4744.89,4714.76,4719.69,2913.7252
1636700400000,4719.7,4729.99,4701.31,4709.31,5575.6088
1636701300000,4709.3,4727.17,4703.94,4715.96,2463.5615
1636702200000,4715.97,4726.92,4704.09,4707.09,2544.2319
1636703100000,4707.08,4712.24,4692.76,4711.39,4027.9737
1636704000000,4711.4,4728.12,4691.2,4727.96,4752.5022
1636704900000,4727.96,4736.38,4710.01,4716.73,3075.5677
1636705800000,4716.73,4735.0,4712.4,4729.28,2699.2425
1636706700000,4729.29,4739.28,4720.38,4732.57,3307.7738
1636707600000,4732.58,4733.76,4724.54,4726.18,2189.2514
1636708500000,4726.17,4727.58,4675.22,4680.0,8058.0465
1636709400000,4679.99,4690.0,4646.03,4674.15,13795.4672
1636710300000,4674.16,4681.83,4607.32,4617.02,14618.6191
1636711200000,4617.02,4628.97,4602.46,4622.16,13683.8829
1636712100000,4622.16,4650.0,4616.07,4631.34,6507.265
1636713000000,4631.34,4642.65,4618.37,4627.02,4311.7398
1636713900000,4627.02,4633.37,4602.0,4613.09,4360.0604
1636714800000,4613.09,4629.57,4597.47,4623.62,5651.5707
1636715700000,4623.04,4639.49,4613.99,4632.26,3182.3742
1636716600000,4632.28,4639.31,4608.51,4609.6,2458.5294
